Id,Label
1168,Ernst Haberbier
1169,Jerry Leiber
1170,Niccolò Jommelli
1171,Boris Tchaikovsky
1172,Gaspar de Verlit
1173,Guillaume Bouzignac
1174,Johan Helmich Roman
1175,Francesco Landini
1176,Francisco Guerau
1177,Johann Christoph Pepusch
1178,Ana-Maria Avram
1179,Juan Colomer
1180,Fabio Vacchi
1181,Pierre Gaultier
1182,Franz Xaver Richter
1183,Nick Peros
1184,Sordello
1185,Karel Goeyvaerts
1186,Alfonso Ferrabosco (II)
1187,Giovanni Battista Bassani
1188,Crawford Gates
1189,David Ellis
1190,Robert Davidson
1191,Jorge Peixinho
1192,Dmitri Shostakovich
1193,Bruno Maderna
1194,Robert Strassburg
1195,George Antheil
1196,Charles Édouard Lefebvre
1197,Fabrizio Caroso
1198,Adam Václav Michna z Otradovic
1199,Ferde Grofé
1200,Richard Stoker
1201,Richard Edwardes
1202,Albert Christoph Dies
1203,Matteo Marchisano-Adamo
1204,Albert de Rippe
1205,Frank McNamara
1206,Christian Geist
1207,André Hajdu
1208,Imants Kalniņš
1209,Francesco Canova da Milano
1210,Saint Godric
1211,Albert Roussel
1212,Johann Krieger
1213,Herbert Stothart
1214,Frank Martin
1215,Anna Bon
1216,François Dufault
1217,Christoph Schaffrath
1218,Fred Jonny Berg
1219,Robert Ramsey
1220,Douglas Moore
1221,Morton Feldman
1222,Conrad Friedrich Hurlebusch
1223,Bohuslav Matěj Černohorský
1224,Bradley Joseph
1225,Paul McCartney
1226,Mieczysław Karłowicz
1227,Arvo Pärt
1228,Kenneth Fuchs
1229,César Franck
1230,Johann Gottfried Müthel
1231,Robert Xavier Rodriguez
1232,Jacob Clemens non Papa
1233,Hubert Naich
1234,Alexander Vustin
1235,Warren Barker
1236,Nicolas Vallet
1237,Joseph Ascher
1238,John Christopher Moller
1239,Aleksandar Simić
1240,Johann Valentin Meder
1241,Robert Russell Bennett
1242,Jani Christou
1243,Michael Gandolfi
1244,Necil Kazım Akses
1245,Maria Theresia Ahlefeldt
1246,Antônio Carlos Jobim
1247,Frederick the Great
1248,Jan van Gilse
1249,Lennox Berkeley
1250,David First
1251,John Weinzweig
1252,Jean-Louis Petit
1253,Ludmila Yurina
1254,Walter Braunfels
1255,Blaž Arnič
1256,Mikołaj Radomski
1257,Costanzo Porta
1258,William Mundy
1259,Chris Opperman
1260,
1261,Antonio Draghi
1262,Kaija Saariaho
1263,Alessandro Stradella
1264,Joseph Jongen
1265,Alexander Goehr
1266,Jean Titelouze
1267,Alessandro Marcello
1268,Michael Torke
1269,Edward Cowie
1270,Alexander Scriabin
1271,Poul Ruders
1272,Antonio Sacchini
1273,Vítězslava Kaprálová
1274,Alexander Shchetynsky
1275,Albert Ketèlbey
1276,Henry Kimball Hadley
1277,Daniel Patrick Quinn
1278,Pierre de Molins
1279,Richard Carlton
1280,James Swearingen
1281,Štěpán Rak
1282,Donald Erb
1283,Lelio Colista
1284,Paul Dessau
1285,Anđelka Bego-Šimunić
1286,Tina Davidson
1287,Johann David Heinichen
1288,Wilhelm Stenhammar
1289,Svatopluk Havelka
1290,Kevin F. Harris
1291,Ralph Vaughan Williams
1292,Werner Wolf Glaser
1293,Isador Goodman
1294,Biagio Marini
1295,Johann Michael Bach
1296,Cecil Coles
1297,Giovanni Battista Sammartini
1298,Nicolas Millot
1299,Anton Cajetan Adlgasser
1300,Rued Langgaard
1301,Bo Nilsson
1302,Wenzel Raimund Birck
1303,Stephen Truelove
1304,Grace Williams
1305,Nikolay Alexandrovich Sokolov
1306,Ignazio Donati
1307,Albert Coates
1308,Nicolas Formé
1309,Juan José Castro
1310,Max Bruch
1311,John Ward
1312,Daniel Lanois
1313,Ippolito Ciera
1314,Petrus de Domarto
1315,Elena Kats-Chernin
1316,Alain Bancquart
1317,Maestro Piero
1318,Tauno Marttinen
1319,Franz Schubert
1320,Richard Arnell
1321,Ramiro Cortés
1322,Johannes Hieronymus Kapsberger
1323,Gheorghi Arnaoudov
1324,Guiraut Riquier
1325,Gaspar van Weerbeke
1326,Ton-That Tiet
1327,Sabine Baring-Gould
1328,Johann Nicolaus Hanff
1329,Simon Proctor
1330,Jonny Greenwood
1331,Joseph Haydn
1332,Karl Amadeus Hartmann
1333,Jacob Gade
1334,Gilbert Amy
1335,Petrus de Cruce
1336,Jacques Gaultier
1337,Gráinne Mulvey
1338,Rod McKuen
1339,Johann Georg Lickl
1340,Antonín Vranický
1341,Jerry Goldsmith
1342,Francesco Cilea
1343,Count Basie
1344,Alfred Jaëll
1345,Heinz Werner Zimmermann
1346,Dieter Schnebel
1347,Felix Mendelssohn
1348,Ottorino Respighi
1349,Morton Subotnick
1350,Jean-Baptiste Masse
1351,Ratko Delorko
1352,Peter Philips
1353,Ernst Theodor Amadeus Hoffmann
1354,John Redford
1355,Juan de Araujo
1356,Henryk Wieniawski
1357,Francisco Guerrero Marín
1358,Orazio Vecchi
1359,Joseph Schwantner
1360,Tomás Marco
1361,Johannes Alanus
1362,Vladimir Shainsky
1363,Akil Mark Koci
1364,Juan Bermudo
1365,Thomas Hunt
1366,Sandro de America
1367,Jean Cras
1368,Christian Petzold
1369,Johan Halvorsen
1370,William Bergsma
1371,Elizabeth Billington
1372,Pierre Kolp
1373,Albena Petrovic-Vratchanska
1374,Leoš Janáček
1375,Einojuhani Rautavaara
1376,Marcel Bitsch
1377,Giles Farnaby
1378,James Douglas
1379,Thomas Greaves
1380,Chiel Meijering
1381,Severo Bonini
1382,Bernhard Lang
1383,Jan Ladislav Dussek
1384,Borlet
1385,Bill Conti
1386,Bogusław Schaeffer
1387,Antonio Caldara
1388,Francesco de Layolle
1389,Graziella Concas
1390,Daniel Börtz
1391,Brian Cherney
1392,Brett Dean
1393,Carsten Bo Eriksen
1394,Giovanni Pacini
1395,Simon Bar Jona Madelka
1396,Gautier de Coincy
1397,Wacław z Szamotuł
1398,John W. Duarte
1399,Guy de Lioncourt
1400,Giya Kancheli
1401,Vítězslav Novák
1402,Walther von der Vogelweide
1403,Firminus Caron
1404,Lady Mary Dering
1405,Maddalena Laura Sirmen
1406,Pietro Raimondi
1407,László Lajtha
1408,Jacques Champion de Chambonnières
1409,Sebastian Bodinus
1410,Raffaello de Banfield
1411,Lorenzo Allegri
1412,Jaime Mirtenbaum Zenamon
1413,Jennifer Higdon
1414,Ole Buck
1415,Frans Geysen
1416,Ronald Hanmer
1417,Andrea Gabrieli
1418,Giacomo Carissimi
1419,Jean Guillou
1420,Estienne Grossin
1421,Jacob Avshalomov
1422,Randall Woolf
1423,Richard Hygons
1424,Paul Patterson
1425,Gottfried Finger
1426,Mily Balakirev
1427,Antonius Divitis
1428,Daniel Jones
1429,"John Serry, Sr."
1430,Baude Cordier
1431,Will Ogdon
1432,Pascal Collasse
1433,Reinhold Gliere
1434,Wincenty z Kielczy
1435,Charles Wuorinen
1436,John J. Becker
1437,Edmund Rubbra
1438,Francisco de Peñalosa
1439,Astor Piazzolla
1440,Holger Czukay
1441,Jackson Hill
1442,Rutland Boughton
1443,Johann Christian Bach
1444,John Vincent
1445,John Foulds
1446,Javier Busto
1447,Siegfried Landau
1448,Lowell Liebermann
1449,Klaus Schulze
1450,Ulrich Leyendecker
1451,Johannes Martini
1452,Michael Christian Festing
1453,Edvard Grieg
1454,Vincenta Da Ponte
1455,Hyacinthe Jadin
1456,Mario Castelnuovo-Tedesco
1457,Tomaž Pengov
1458,Jimmy Webb
1459,Christian Gottlob Neefe
1460,Leonard Bernstein
1461,Allison Cameron
1462,Georg Hajdu
1463,Loys Bourgeois
1464,Alfred Hill
1465,Francisco Correa de Arauxo
1466,Georg Christoph Wagenseil
1467,Charles Gounod
1468,Gottfried Heinrich Stölzel
1469,Edmund Sturton
1470,Eliza Flower
1471,Antal Doráti
1472,Franz Xaver Mozart
1473,Domenico Cimarosa
1474,Mario Braggiotti
1475,James Hook
1476,Elias Nikolaus Ammerbach
1477,Friedrich von Flotow
1478,Veli Mukhatov
1479,Arjen Anthony Lucassen
1480,Gioseffo Guami
1481,John Hartford
1482,Leif Segerstam
1483,Jesper Nordin
1484,Peter Scott Lewis
1485,Antonio Bertali
1486,Gerard Hengeveld
1487,George Crumb
1488,Julián Orbón
1489,Ingvar Lidholm
1490,Werner Egk
1491,Thomas Lupo
1492,Kurt Weill
1493,Giuseppe Verdi
1494,Charles Roland Berry
1495,Stanley Babin
1496,Théophile Ysaÿe
1497,Benjamin Franklin White
1498,Giuseppe Cambini
1499,Frédéric Devreese
1500,
1501,Giovanni Maria Nanino
1502,William Leighton
1503,Peggy Glanville-Hicks
1504,Joseph Wölfl
1505,Giorgio Gaslini
1506,Anton Arensky
1507,Giovanni Battista Pescetti
1508,Roger Rossi
1509,Carl Friedrich Christian Fasch
1510,William Simmes
1511,Lois V Vierk
1512,Jean-Joseph Mouret
1513,Johannes Baptista Dolar
1514,Hamilton Harty
1515,Philippe de Vitry
1516,Pieter van Maldere
1517,Louis de Caix d'Hervelois
1518,Fritz Kreisler
1519,Rudolf Kelterborn
1520,Vincenzo Righini
1521,John Hothby
1522,Pauline Oliveros
1523,Luigi Morleo
1524,Bartolino da Padova
1525,Theodore Chanler
1526,Pierre Passereau
1527,Robert Normandeau
1528,Philip Sparke
1529,Robert Helps
1530,Giovanni Gabrieli
1531,Rosalind Ellicott
1532,Roy Douglas
1533,Curtis Roads
1534,Martin Agricola
1535,Johannes Lupi
1536,John Kenny
1537,Arturo Rodas
1538,Caetano Veloso
1539,Javier Torres Maldonado
1540,Heliodoro de Paiva
1541,"Paul I, 1st Prince Esterházy of Galántha"
1542,Stefan Wolpe
1543,Ananias Davisson
1544,Carl Orff
1545,Gérard Calvi
1546,Alessandro Piccinini
1547,James MacMillan
1548,Giovanni Picchi
1549,Ton de Leeuw
1550,Krzysztof Penderecki
1551,George Perle
1552,Herbert Owen Reed
1553,George Butterworth
1554,Johannes Tinctoris
1555,Adriana Basile
1556,Đuro Živković
1557,"William Burdine Blake, Sr."
1558,Leonardo Balada
1559,Frank Lee Sprague
1560,Roberto Musci
1561,Peter Mennin
1562,Nicolas Grenon
1563,Francis Pott
1564,Giuseppe Antonio Capuzzi
1565,Gara Garayev
1566,Emmanuel Chabrier
1567,Jeanne Demessieux
1568,Jean-Claude Éloy
1569,Jan Gerard Palm
1570,John Hebden
1571,Conlon Nancarrow
1572,Frank Loesser
1573,Maryanne Amacher
1574,Marcel Landowski
1575,Carmine Coppola
1576,Cacilda Borges Barbosa
1577,Théodore Labarre
1578,Henry Mancini
1579,Hans Kockelmans
1580,Dimitri Tiomkin
1581,Muttusvami Dikshitar
1582,Hiba Kawas
1583,Maria Theresa Bland
1584,Ernstalbrecht Stiebler
1585,Michael Haydn
1586,Claude Gervaise
1587,Arnold Schoenberg
1588,Christian Erbach
1589,Eduard Tubin
1590,Giovanni Francesco di Caspará
1591,Yitzhak Yedid
1592,Hieronymus Praetorius
1593,Reginaldus Libert
1594,Justin Heinrich Knecht
1595,Jon Lord
1596,John Mayer
1597,Mary Linwood
1598,John Zorn
1599,Johann Christoph Bach
1600,Domenico Alberti
1601,Jacques-Martin Hotteterre
1602,Giovanni Maria Bononcini
1603,Stefano Rossetto
1604,Turlough Carolan
1605,Joe Hisaishi
1606,Ladislav Kubík
1607,Johann Ludwig Bach
1608,Nicolas Champion
1609,Josef Anton Riedl
1610,Igor Stravinsky
1611,Vanessa Lann
1612,Sidney Corbett
1613,Iain Hamilton
1614,Sylvia Glickman
1615,Conon de Béthune
1616,Walter Hekster
1617,William Walton
1618,Andrea da Firenze
1619,Dimitri Nicolau
1620,William P. Latham
1621,William Billings
1622,Władysław Szpilman
1623,"Amalie, Princess of Saxony"
1624,Thomas Bateson
1625,Alejandro Viñao
1626,Léonin
1627,Marc-Antoine Charpentier
1628,Giovanni Battista Vitali
1629,Jouni Kaipainen
1630,Johanna Beyer
1631,Armas Launis
1632,Alessandro Poglietti
1633,Pierre Fontaine
1634,Giovanni Zamboni
1635,Peggy Stuart Coolidge
1636,Benjamin Johnson Lang
1637,Giovanni Ferretti
1638,Johann Joachim Quantz
1639,John Williams
1640,Luigi Gatti
1641,Noël Coward
1642,Doris Akers
1643,Rebecca Saunders
1644,Guillaume Costeley
1645,David Peebles
1646,Louis-Emmanuel Jadin
1647,Robert Cogan
1648,Mario Lavista
1649,Theo Bruins
1650,Martin Kennedy
1651,Antonio Soler
1652,Marco Uccellini
1653,Johann Jakob Froberger
1654,Jheronimus de Clibano
1655,Donato da Cascia
1656,Matteo da Perugia
1657,Antoine Forqueray
1658,Vladimir Martynov
1659,Anne LeBaron
1660,Francesco Corteccia
1661,Julian White
1662,Edward Ballantine
1663,Manolis Kalomiris
1664,Wesley Octavius Forsyth
1665,Allen Cohen
1666,John Plummer
1667,Mary Jane Leach
1668,Henry Cowell
1669,Vagn Holmboe
1670,Lars-Erik Larsson
1671,Ascanio Trombetti
1672,Ondřej Chrysoponus Jevíčský
1673,Diana Burrell
1674,Eduardo Alonso-Crespo
1675,Peiròl
1676,Maroie
1677,Desi Arnaz
1678,Anthony Philip Heinrich
1679,Frances Allitsen
1680,Frank Lewin
1681,William Bolcom
1682,Marcel Labey
1683,Antoine-Frédéric Gresnick
1684,Michel Blavet
1685,Alberto Nepomuceno
1686,Roberto Carnevale
1687,Larry Austin
1688,Don Ellis
1689,Jacques Mauduit
1690,Osvaldas Balakauskas
1691,Charles Knox
1692,Johann Ladislaus Dussek
1693,Jacob Regnart
1694,Joseph Holbrooke
1695,Martin Bresnick
1696,Nikolai Rimsky-Korsakov
1697,Francesco Morlacchi
1698,David Lumsdaine
1699,Heikki Aaltoila
1700,Hugues Dufourt
1701,Claude Le Jeune
1702,Alonso Mudarra
1703,Franz Ignaz Beck
1704,Sylvie Bodorová
1705,Bertran de Born
1706,Anton Reicha
1707,Michel Bosc
1708,Laurie Spiegel
1709,Ernst Toch
1710,Robert Gerhard
1711,Kurt Atterberg
1712,William Perry
1713,Roque Cordero
1714,Edmond Dédé
1715,David Gamper
1716,Isabelle de Charrière
1717,Édouard Lalo
1718,Manuel Correia
1719,Claude-Michel Schönberg
1720,John Bennet
1721,Pierre van Maldere
1722,Elfrida Andrée
1723,Gottfried August Homilius
1724,Ryuichi Sakamoto
1725,Thomas Sleeper
1726,Mildred Couper
1727,Alexander Raskatov
1728,António Carreira
1729,Gérard Pape
1730,Juan del Encina
1731,Armen Nalbandian
1732,Anne Louise Brillon de Jouy
1733,Marcos António da Fonseca Portugal
1734,Karel Husa
1735,Chaya Czernowin
1736,Josef Strauss
1737,Denis Diderot
1738,Carlo Giorgio Garofalo
1739,Harry Burleigh
1740,Nicolas Collins
1741,Georg Caspar Schürmann
1742,Giovanni Battista Fasolo
1743,Philip Glass
1744,Hanns Eisler
1745,Will Marion Cook
1746,Leslie Bassett
1747,Georg Katzer
1748,Christopher Rouse
1749,Cecil Forsyth
1750,Jacques Aubert
1751,Robert Sterling Arnold
1752,Pedro de Cristo
1753,Victoria Jordanova
1754,Giovanni Animuccia
1755,Sebastián Durón
1756,George Lloyd
1757,Stevan Mokranjac
1758,John Gardner
1759,John Antill
1760,Johann Nepomuk David
1761,Émile Bernard
1762,Paul W. Whear
1763,Eleanor Cory
1764,Francesco Provenzale
1765,Charles Avison
1766,Cesarina Ricci
1767,Luc van Hove
1768,Tyāgarāja
1769,Giovanni Paolo Cima
1770,Jean-Claude Amiot
1771,Tod Machover
1772,Carlo Agostino Badia
1773,Johann Abraham Peter Schulz
1774,Nicolas Dalayrac
1775,Gioseppe Caimo
1776,Erik Tulindberg
1777,Muhal Richard Abrams
1778,Henry Gwiazda
1779,Julián Carrillo
1780,William Tisdale
1781,Johann Heinrich Schmelzer
1782,Luca Belcastro
1783,Francesco Gasparini
1784,Sebastian Currier
1785,Alexander Arutiunian
1786,Nicola Campogrande
1787,Philipoctus de Caserta
1788,Patricia Blomfield Holt
1789,Volodymyr Ivasiuk
1790,Étienne Méhul
1791,Samuel Barber
1792,Eloy d'Amerval
1793,Claudio Veggio
1794,Denys Bouliane
1795,Domenico Scarlatti
1796,Jan Van der Roost
1797,Alan Hovhaness
1798,Samuel Adler
1799,Turlough Ó Carolan
1800,Heimo Erbse
1801,Richard St. Clair
1802,Heinrich Scheidemann
1803,Claude Vivier
1804,Gasparo Alberti
1805,Luis de Pablo
1806,Tommaso Traetta
1807,Antonio Bazzini
1808,Sholom Secunda
1809,George Enescu
1810,John Palm
1811,Denis Smalley
1812,Alex Wurman
1813,Filippo Marchetti
1814,Baldassare Galuppi
1815,Georg Forster
1816,Rosalina Abejo
1817,Alexina Louie
1818,Antonio de Literes
1819,Bernardo Storace
1820,Johann Georg Ahle
1821,Johann Speth
1822,Keith Burstein
1823,John Hanboys
1824,Yakov Kazyansky
1825,Johann Simon Mayr
1826,László Vidovszky
1827,Heinrich Finck
1828,Luciano Berio
1829,Annibale Padovano
1830,Bertold Hummel
1831,Francesca Caccini
1832,George Alexander Lee
1833,Anton Reicha
1834,George Fenton
1835,George de La Hèle
1836,Thomas Morley
1837,Joaquín Homs
1838,Bernart de Ventadorn
1839,Nicola Porpora
1840,Angelo Michele Bartolotti
1841,Colin Matthews
1842,Joseph Funk
1843,Eric W. Sawyer
1844,Wim Mertens
1845,Yanni
1846,Krzysztof Klabon
1847,Hans Buchner
1848,Andrea Falconieri
1849,Grimace
1850,Robert Ashley
1851,Dietrich Becker
1852,Carlos Gardel
1853,Pierre Certon
1854,Sahakduxt
1855,Mark-Anthony Turnage
1856,John McGuire
1857,Jennifer Walshe
1858,Frédéric Chopin
1859,Josse Boutmy
1860,Robert Dick
1861,John Ireland
1862,Jehan de Lescurel
1863,René Wohlhauser
1864,Gavriil Popov
1865,Asger Lund Christiansen
1866,Urmas Sisask
1867,Francisco Lopez Capillas
1868,Udo Zimmermann
1869,Abertijne Malcourt
1870,Annette von Droste-Hülshoff
1871,Dolores Claman
1872,Osvaldo Lacerda
1873,Corona Elisabeth Wilhelmine Schröter
1874,Natsume Sōseki
1875,John Dowland
1876,David N. Johnson
1877,Michael Brimer
1878,Riccardo Broschi
1879,Robert Suderburg
1880,Andys Skordis
1881,Gérard Masson
1882,Francis Cutting
1883,José Antonio Abreu
1884,Pietro Baldassare
1885,Franz Xaver Hammer
1886,Juan Sebastian Lach
1887,Carl Friedrich Abel
1888,Paul Ben-Haim
1889,Johann Baptist Cramer
1890,Miloslav Kabeláč
1891,Berenguier de Palou
1892,David Earl
1893,Giovanni Felice Sances
1894,Dina Appeldoorn
1895,Michael Denhoff
1896,Juraj Beneš
1897,Wolfgang Amadeus Mozart
1898,Malcolm Arnold
1899,Jacques Offenbach
1900,Karl Aage Rasmussen
1901,Marin Marais
1902,Johann Gottfried Piefke
1903,Iannis Xenakis
1904,Limenius
1905,Arthur Benjamin
1906,Marianne von Martínez
1907,Christopher Norton
1908,Martinus Fabri
1909,Leonhard Lechner
1910,Ivor Novello
1911,Mattio Rampollini
1912,Jean-Baptiste Loeillet
1913,Harriett Abrams
1914,Heinrich Schenker
1915,Tansy Davies
1916,Muzio Clementi
1917,Paul Glass
1918,Franz Danzi
1919,Ivor Darreg
1920,Franz Behr
1921,Luc Ferrari
1922,Alexis Roland-Manuel
1923,Rinaldo del Mel
1924,Leonora Duarte
1925,Johann Gottlieb Janitsch
1926,Ivan Khandoshkin
1927,Mats Wendt
1928,Maria Agata Szymanowska
1929,Paul Doornbusch
1930,Gerald Eckert
1931,Andrew Glover
1932,Klaus Ager
1933,Carl Loewe
1934,Nikolaos Skalkottas
1935,Johann Georg Albrechtsberger
1936,Edward Top
1937,Boris Blacher
1938,Michelangelo Rossi
1939,Adriano Lualdi
1940,Pavel Josef Vejvanovský
1941,William Walker
1942,Antonio Braga
1943,Philippe Boesmans
1944,Marek Kopelent
1945,Henrik Strindberg
1946,George Dreyfus
1947,Dora Pejačević
1948,Geirr Tveitt
1949,Elias Álvares Lôbo
1950,Charles Shere
1951,Nancy Dalberg
1952,Loyset Compère
1953,Adrianus Petit Coclico
1954,Mike Oldfield
1955,Paul Peuerl
1956,Jean-Frédéric Edelmann
1957,Paweł Mykietyn
1958,Joseph Joachim
1959,Richard Kearns
1960,Gil Scott-Heron
1961,Violeta Dinescu
1962,Alexandre Rabinovitch-Barakovsky
1963,Kurt Schwaen
1964,Bülent Arel
1965,Hucbald
1966,Dmitry Bortniansky
1967,Johann Philipp Kirnberger
1968,Johann Friedrich Agricola
1969,André Campra
1970,Pierre Cadéac
1971,Johann Walter
1972,Giraut de Bornelh
1973,Diderik Wagenaar
1974,Nicolas Siret
1975,Julia Wolfe
1976,Charles Dollé
1977,Elisabetta de Gambarini
1978,Stefano Landi
1979,William Sterndale Bennett
1980,Pedro Vilarroig
1981,Henry Walford Davies
1982,Luca Lombardi
1983,Sofia Gubaidulina
1984,Louise Farrenc
1985,Michel-Richard de Lalande
1986,Claude Goudimel
1987,Don Harper
1988,Gordon Crosse
1989,Emmanuel Nunes
1990,Noel Gay
1991,Arthur Honegger
1992,Benedikt Anton Aufschnaiter
1993,Jules Massenet
1994,Girolamo Diruta
1995,Edward Loder
1996,Alberto Williams
1997,Giovanni Legrenzi
1998,Claudin de Sermisy
1999,Jérôme-Joseph de Momigny
2000,Robert Voisey
2001,Louis-Gabriel Guillemain
2002,Rohan Kriwaczek
2003,Edward Applebaum
2004,Vincenzo Bellavere
2005,Gordon Hamilton
2006,Nikolai Roslavets
2007,Diego Masson
2008,Andrzej Panufnik
2009,Otto Olsson
2010,Lee Hoiby
2011,Ludwig Mestler
2012,Andrew Ford
2013,Francesco Durante
2014,Anton Rubinstein
2015,Jürg Baur
2016,Johann Christoph Pez
2017,Rodrigo Cadiz
2018,Sergei Bortkiewicz
2019,Stephen Chatman
2020,Julia Ward Howe
2021,Jean Sibelius
2022,Marie-Anne-Catherine Quinault
2023,Georg Friedrich Haas
2024,Adrian Le Roy
2025,Johann Strauss I
2026,Otto Lohse
2027,William P. Perry
2028,Ivan Glebovich Sokolov
2029,Renaud Séchan
2030,Jacques Duphly
2031,Pierre Vermont
2032,Adolph Green
2033,Henry Eccles
2034,Marco Marazzoli
2035,Paul Hindemith
2036,Peire Cardenal
2037,Cy Coleman
2038,Stephen Hough
2039,Marion Bauer
2040,Martin Peerson
2041,Steven Gerber
2042,Lou Harrison
2043,Cristóbal de Morales
2044,Frederick Bianchi
2045,Paola Massarenghi
2046,Aldine Silliman Kieffer
2047,Michèl Yost
2048,Camargo Guarnieri
2049,John Mitchell
2050,Nino Rota
2051,Gottfried Michael Koenig
2052,Karlheinz Essl
2053,Paul Hofhaimer
2054,Jan Zach
2055,Marco Scacchi
2056,Moritz Moszkowski
2057,Édouard Du Puy
2058,John Woolrich
2059,Brenton Broadstock
2060,Hans-Ola Ericsson
2061,Joanna Bruzdowicz
2062,Pyotr Ilyich Tchaikovsky
2063,Russ Columbo
2064,Don Davis
2065,Sergei Rachmaninoff
2066,Patrick Nunn
2067,Johann Friedrich Alberti
2068,Ruth Anderson
2069,Cathy Berberian
2070,Franz Xaver Mozart
2071,Joseph-Hector Fiocco
2072,Ella Adayevskaya
2073,Francisco Valls
2074,Theodor Leschetizky
2075,Giovanni Maria Trabaci
2076,Kenneth G. Mills
2077,Antoine de Bertrand
2078,Jacob Senleches
2079,Unsuk Chin
2080,Ravi Shankar
2081,Juventino Rosas
2082,Michel Decoust
2083,Lucrezia Orsina Vizzana
2084,Luis de Milán
2085,Karl Kohaut
2086,Gian Francesco Malipiero
2087,Howard Hanson
2088,Luigi Dallapiccola
2089,Philippe Basiron
2090,Jonathan Kramer
2091,Hernando Franco
2092,George Linstead
2093,Louis Gruenberg
2094,Claude Baker
2095,Giovanni Battista Draghi
2096,Birgitte Alsted
2097,John Tesh
2098,Richard Leveridge
2099,Anton Fils
2100,Philip Rosseter
2101,John Adams
2102,Julian Anderson
2103,Nils Lindberg
2104,Horaţiu Rădulescu
2105,Juan Crisóstomo Arriaga
2106,Hans Erich Apostel
2107,Louis Glass
2108,John Stanley
2109,Francis Judd Cooke
2110,Louis Vierne
2111,Erich Wolfgang Korngold
2112,Thomas Linley
2113,John Danyel
2114,Ludwig von Köchel
2115,Franz Hummel
2116,John IV of Portugal
2117,Avner Dorman
2118,Maria Hester Park
2119,Henry Flynt
2120,Sinyan Shen
2121,Louis Barron
2122,Carlo Forlivesi
2123,Mark Kopytman
2124,Jean-Henri D'Anglebert
2125,Johannes de Quadris
2126,Peter Racine Fricker
2127,Georges Bizet
2128,Ralph Benatzky
2129,Pete Stollery
2130,Tadeus Baird
2131,Lev Knipper
2132,Eubie Blake
2133,David Beard
2134,Peter Erasmus Lange-Müller
2135,Niel van der Watt
2136,HK Gruber
2137,Joan Baptista Pla
2138,Nikolai Myaskovsky
2139,John Kenneth Graham
2140,Jan Křtitel Kuchař
2141,Giovanni Pierluigi da Palestrina
2142,Allan Pettersson
2143,Henry Youll
2144,Dary John Mizelle
2145,Jan Dismas Zelenka
2146,Maria Antonia Walpurgis of Bavaria
2147,David Rosenboom
2148,Dieterich Buxtehude
2149,Sebastián Raval
2150,Bernardo Pisano
2151,Matheo Romero
2152,Simon Holt
2153,Paul Alan Levi
2154,Cristóbal Halffter
2155,George Kirbye
2156,Henry Lawes
2157,Ermanno Wolf-Ferrari
2158,Johann Peter Pixis
2159,Henri François Joseph Vieuxtemps
2160,Madeleine Dring
2161,Hedwige Chrétien
2162,Jacobus de Kerle
2163,Benedictus Appenzeller
2164,Vittorio Rieti
2165,Sophie Carmen Eckhardt-Gramatté
2166,Henry Balfour Gardiner
2167,Carl Stamitz
2168,Federico Mompou
2169,Frederic Rzewski
2170,Max Steiner
2171,Paul Moravec
2172,Alexander Godunov
2173,Girolamo Cavazzoni
2174,Yuji Nomi
2175,Richard Loqueville
2176,Florian Leopold Gassmann
2177,Carl Stone
2178,Péter Eötvös
2179,Liviu Comes
2180,Maddalena Casulana
2181,Nicolas Bochsa
2182,Adrien de La Fage
2183,Wojciech Kilar
2184,Pierre Alamire
2185,César Thomson
2186,Leo Sowerby
2187,Annibale Stabile
2188,Ib Nørholm
2189,Raimbaut of Orange
2190,Béla Bartók
2191,José Pablo Moncayo
2192,Yury Chernavsky
2193,Claudio Monteverdi
2194,Johannes Fedé
2195,Xavier Leroux
2196,W. C. Handy
2197,Marc'Antonio Pasqualini
2198,Pelle Gudmundsen-Holmgreen
2199,Sanford Faulkner
2200,Robert Beadell
2201,Charles Koechlin
2202,Benjamin Carl Unseld
2203,Henryk Czyż
2204,Felix Draeseke
2205,Jim Steinman
2206,Ezra Sims
2207,Hartmut Geerken
2208,Søren Nils Eichberg
2209,William Mathias
2210,Franz Schmidt
2211,Francesco Usper
2212,Nicolas Payen
2213,Helmut Lachenmann
2214,Johann Albrechtsberger
2215,T. Edward Vives
2216,Aaron Copland
2217,Eustache Du Caurroy
2218,Raimond Lap
2219,Antonio de Cabezón
2220,Ron Jones
2221,Charles Wesley
2222,José de Torres
2223,Lucia Quinciani
2224,Ambrose Lupo
2225,Jean Absil
2226,Frank Zappa
2227,Hermann Bischoff
2228,Marco Oppedisano
2229,Georg Druschetzky
2230,Claude Debussy
2231,Vicente Martin y Soler
2232,Heitor Villa-Lobos
2233,Antoine Dauvergne
2234,Philip the Chancellor
2235,Dominic Muldowney
2236,Edward MacDowell
2237,George Rochberg
2238,Kryštof Harant z Polžic a Bezdružic
2239,Antonino Barges
2240,François Francoeur
2241,Marco da Gagliano
2242,François-Joseph Gossec
2243,Henri Duparc
2244,Adalbert Gyrowetz
2245,Onutė Narbutaitė
2246,Johann Nepomuk Hummel
2247,Thomas Roseingrave
2248,Davide Zannoni
2249,Jean-Christian Michel
2250,Gabriel Fauré
2251,Sylvano Bussotti
2252,Cole Porter
2253,Mateo Pérez de Albéniz
2254,Robert de Févin
2255,Gherardello da Firenze
